Date,Close
05-Jun-2020,10142.15
08-Jun-2020,10167.45
09-Jun-2020,10046.65
10-Jun-2020,10116.15
11-Jun-2020,9902.00
12-Jun-2020,9972.90
15-Jun-2020,9813.70
16-Jun-2020,9914.00
17-Jun-2020,9881.15
18-Jun-2020,10091.65
19-Jun-2020,10244.40
22-Jun-2020,10311.20
23-Jun-2020,10471.00
24-Jun-2020,10305.30
25-Jun-2020,10288.90
26-Jun-2020,10383.00
29-Jun-2020,10312.40
30-Jun-2020,10302.10
01-Jul-2020,10430.05
02-Jul-2020,10551.70
03-Jul-2020,10607.35
06-Jul-2020,10763.65
07-Jul-2020,10799.65
08-Jul-2020,10705.75
09-Jul-2020,10813.45
10-Jul-2020,10768.05
13-Jul-2020,10802.70
14-Jul-2020,10607.35
15-Jul-2020,10618.20
16-Jul-2020,10739.95
17-Jul-2020,10901.70
20-Jul-2020,11022.20
21-Jul-2020,11162.25
22-Jul-2020,11132.60
23-Jul-2020,11215.45
24-Jul-2020,11194.15
27-Jul-2020,11131.80
28-Jul-2020,11300.55
29-Jul-2020,11202.85
30-Jul-2020,11102.15
31-Jul-2020,11073.45
03-Aug-2020,10891.60
04-Aug-2020,11095.25
05-Aug-2020,11101.65
06-Aug-2020,11200.15
07-Aug-2020,11214.05
10-Aug-2020,11270.15
11-Aug-2020,11322.50
12-Aug-2020,11308.40
13-Aug-2020,11300.45
14-Aug-2020,11178.40
17-Aug-2020,11247.10
18-Aug-2020,11385.35
19-Aug-2020,11408.40
20-Aug-2020,11312.20
21-Aug-2020,11371.60
24-Aug-2020,11466.45
25-Aug-2020,11472.25
26-Aug-2020,11549.60
27-Aug-2020,11559.25
28-Aug-2020,11647.60
31-Aug-2020,11387.50
01-Sep-2020,11470.25
02-Sep-2020,11535.00
03-Sep-2020,11527.45
04-Sep-2020,11333.85
07-Sep-2020,11355.05
08-Sep-2020,11317.35
09-Sep-2020,11278.00
10-Sep-2020,11449.25
11-Sep-2020,11464.45
14-Sep-2020,11440.05
15-Sep-2020,11521.80
16-Sep-2020,11604.55
17-Sep-2020,11516.10
18-Sep-2020,11504.95
21-Sep-2020,11250.55
22-Sep-2020,11153.65
23-Sep-2020,11131.85
24-Sep-2020,10805.55
25-Sep-2020,11050.25
28-Sep-2020,11227.55
29-Sep-2020,11222.40
30-Sep-2020,11247.55
01-Oct-2020,11416.95
05-Oct-2020,11503.35
06-Oct-2020,11662.40
07-Oct-2020,11738.85
08-Oct-2020,11834.60
09-Oct-2020,11914.20
12-Oct-2020,11930.95
13-Oct-2020,11934.50
14-Oct-2020,11971.05
15-Oct-2020,11680.35
16-Oct-2020,11762.45
19-Oct-2020,11873.05
20-Oct-2020,11896.80
21-Oct-2020,11937.65
22-Oct-2020,11896.45
23-Oct-2020,11930.35
26-Oct-2020,11767.75
27-Oct-2020,11889.40
28-Oct-2020,11729.60
29-Oct-2020,11670.80
30-Oct-2020,11642.40
02-Nov-2020,11669.15
03-Nov-2020,11813.50
04-Nov-2020,11908.50
05-Nov-2020,12120.30
06-Nov-2020,12263.55
09-Nov-2020,12461.05
10-Nov-2020,12631.10
11-Nov-2020,12749.15
12-Nov-2020,12690.80
13-Nov-2020,12719.95
14-Nov-2020,12780.25
17-Nov-2020,12874.20
18-Nov-2020,12938.25
19-Nov-2020,12771.70
20-Nov-2020,12859.05
23-Nov-2020,12926.45
24-Nov-2020,13055.15
25-Nov-2020,12858.40
26-Nov-2020,12987.00
27-Nov-2020,12968.95
01-Dec-2020,13109.05
02-Dec-2020,13113.75
03-Dec-2020,13133.90
04-Dec-2020,13258.55
07-Dec-2020,13355.75
08-Dec-2020,13392.95
09-Dec-2020,13529.10
10-Dec-2020,13478.30
11-Dec-2020,13513.85
14-Dec-2020,13558.15
15-Dec-2020,13567.85
16-Dec-2020,13682.70
17-Dec-2020,13740.70
18-Dec-2020,13760.55
21-Dec-2020,13328.40
22-Dec-2020,13466.30
23-Dec-2020,13601.10
24-Dec-2020,13749.25
28-Dec-2020,13873.20
29-Dec-2020,13932.60
30-Dec-2020,13981.95
31-Dec-2020,13981.75
01-Jan-2021,14018.50
04-Jan-2021,14132.90
05-Jan-2021,14199.50
06-Jan-2021,14146.25
07-Jan-2021,14137.35
08-Jan-2021,14347.25
11-Jan-2021,14484.75
12-Jan-2021,14563.45
13-Jan-2021,14564.85
14-Jan-2021,14595.60
