Date,Close
10-Feb-2020,71.3046
07-Feb-2020,71.2476
06-Feb-2020,71.2558
05-Feb-2020,71.2664
04-Feb-2020,71.1350
03-Feb-2020,71.5803
31-Jan-2020,71.5096
30-Jan-2020,71.4772
29-Jan-2020,71.1875
28-Jan-2020,71.3263
27-Jan-2020,71.3948
24-Jan-2020,71.2404
23-Jan-2020,71.2437
22-Jan-2020,71.2056
21-Jan-2020,71.1825
20-Jan-2020,71.0570
